ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor,Url
10040091,Soie Off-White Solid Non-Wired Lightly Padded Everyday Bra CB-126IVORY,Soie,Women,940,5,Off-White solid full-coverage Everyday bra Lightly Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,Soie Off-White Solid Non-Wired Lightly Padded Everyday Bra CB-126IVORY
10050389,IMYOUNG Men Blue & Brown Slim Fit Checked Casual Shirt,IMYOUNG,Men,1299,5,"Blue and Brown checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,IMYOUNG Men Blue & Brown Slim Fit Checked Casual Shirt
10052311,Titan Women Maroon Analogue Watch 95062WD01,Titan,Women,8396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Gold-Toned bracelet style, stainless steel strap with a butterfly closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Maroon,Titan Women Maroon Analogue Watch 95062WD01
10062285,CHUTPUT Kids Blue & Yellow Solid Sweater with Applique Detail,CHUTPUT,Unisex Kids,1125,4,"Blue and yellow solid sweater with applique detail, has a turtle neck, long sleeves, and straight hemComes with a matching beanie cap",Blue,CHUTPUT Kids Blue & Yellow Solid Sweater with Applique Detail
10053899,CLAY CRAFT White Set of 4 Bowls,CLAY CRAFT,Unisex,619,4,Content: 4 bowlsPattern: SolidFinish: GlossyMaterial: CeramicFeatures: Dishwasher and microwave safe, White,CLAY CRAFT White Set of 4 Bowls
10052487,Sonata Splash Women Black Analogue watch NL87019SP03,Sonata,Women,899,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Pink regular, silicon strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Black,Sonata Splash Women Black Analogue watch NL87019SP03
10051891,Sonata Men Charcoal Grey Printed Leather Straps Analogue Watch 77085PL01,Sonata,Men,875,6,"Pack Contains: single watchDisplay: analogueMovement: quartzPower Source: batteryDial style: Charcoal grey printed round plastic dialFeatures: reset timeStrap Style: Brown, regular, leather strap with a tang closureWater resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/manufacturer", Grey,Sonata Men Charcoal Grey Printed Leather Straps Analogue Watch 77085PL01
10036335,ColorPlus Men Blue Tailored Fit Printed Semiformal Shirt,ColorPlus,Men,1039,5,"Blue printed semiformal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,ColorPlus Men Blue Tailored Fit Printed Semiformal Shirt
10056031,Fame Forever by Lifestyle Men White Printed Round Neck T-shirt,Fame Forever by Lifestyle,Men,399,4,"White printed T-shirt, has a round neck, and short sleeves", White,Fame Forever by Lifestyle Men White Printed Round Neck T-shirt
10051329,Tokyo Talkies Women Pink Self Design Peplum Top,Tokyo Talkies,Women,1499,5,"Pink self-design woven peplum  top, has a round neck, three-quarter sleeves, and button closure", Pink,Tokyo Talkies Women Pink Self Design Peplum Top
10063631,Dynamocks Unisex Pack Of 2 Patterned Shoe Liners,Dynamocks,Unisex,498,4,"Pack of two multicoloured patterned shoe liners in black, each has an elasticated mouth, a round-toe seam and contrast print",,Dynamocks Unisex Pack Of 2 Patterned Shoe Liners
10038953,Sergio Tacchini Men White Sneakers,Sergio Tacchini,Men,4999,5,"A pair of round-toe white sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", White,Sergio Tacchini Men White Sneakers
10052419,Titan Octane Men White Analogue watch 90103KM01,Titan,Men,7356,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White,Titan Octane Men White Analogue watch 90103KM01
10036981,Gliders Men Tan Brown Solid Sneakers,Gliders,Men,1619,5,"A pair of round-toe tan sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsole", Brown,Gliders Men Tan Brown Solid Sneakers
10054505,Veni Vidi Vici Women Olive Green Solid Bardot Crop Top,Veni Vidi Vici,Women,468,5,"Olive green solid knitted bardot crop top, has an off-shoulder neck, and long sleeves", Green,Veni Vidi Vici Women Olive Green Solid Bardot Crop Top
10043651,Cherry Crumble Boys Black & Red Colourblocked Jacket,Cherry Crumble,Boys,1119,3,"Black and Red colourblocked jacket, has a hooded, 1 pockets, zip closure, long sleeves, straight hem, and cotton", Red,Cherry Crumble Boys Black & Red Colourblocked Jacket
10058381,Roadster Women Charcoal Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,849,7,"Charcoal grey dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Grey,Roadster Women Charcoal Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans
10059811,CODE by Lifestyle Men White & Pink Regular Fit Printed Formal Shirt,CODE by Lifestyle,Men,649,5,"White and pink printed formal shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket", White,CODE by Lifestyle Men White & Pink Regular Fit Printed Formal Shirt
10046827,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,1299,7,"Black dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Black,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans
10061085,CODE by Lifestyle Men Beige Striped Polo Collar T-shirt,CODE by Lifestyle,Men,899,4,"Beige striped T-shirt, has a polo collar, and short sleeves", Beige,CODE by Lifestyle Men Beige Striped Polo Collar T-shirt
10051595,Be Indi Women Red A-Line Dress,Be Indi,Women,678,5,"Red printed woven A-line %S, has a round neck, three-quarter sleeves, and flared hem", Red,Be Indi Women Red A-Line Dress
10037207,Shaily Pink & Silver-Coloured Pure Linen Checked Saree,Shaily,Women,779,5,"Design Detail:Pink and Silver-toned   checked saree and has a solid border Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeFabric:Linen is made of fibres that are procured from the flax plant. Ideal for summers, this fabric is known for being extremely sturdy, durable as well as highly absorbent.", Red,Shaily Pink & Silver-Coloured Pure Linen Checked Saree
10063509,Red Tape Men Black Leather Formal Derbys,Red Tape,Men,1423,5,"A pair of black round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red,Red Tape Men Black Leather Formal Derbys
10053697,Alcis Men Black & Red Slim Fit Solid Running Track Pants,Alcis,Men,949,7,"A pair of black and red solid knitted slim-fit running track pants, has an elasticated waistband with inner drawstring fastening, two pocketsEngineered with antistatix technology for comfort against static-clingEngineered withDrytech+ for fast sweat evaporation", Red,Alcis Men Black & Red Slim Fit Solid Running Track Pants
10036571,ColorPlus Men Beige Tailored Fit Checked Casual Shirt,ColorPlus,Men,874,4,"Beige checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red,ColorPlus Men Beige Tailored Fit Checked Casual Shirt
10063569,Harvard Men Grey Mesh Running Shoes,Harvard,Men,2699,5,"A pair of grey running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer", Grey,Harvard Men Grey Mesh Running Shoes
10051949,Fastrack Trendies Women White Analogue watch NL68006PP02,Fastrack,Women,1516,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: White regular, silicon strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", White,Fastrack Trendies Women White Analogue watch NL68006PP02
10052065,Titan Raga Viva Women Grey Analogue watch NL2608WM02,Titan,Women,4076,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Multi FunctionStrap style: Rose Gold-Toned bracelet style, metal strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Grey,Titan Raga Viva Women Grey Analogue watch NL2608WM02
10063537,Red Tape Men Coffee Brown Leather Semiformal Slip-Ons,Red Tape,Men,1448,5,"A pair of coffee brown round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured TPR outsoleWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red,Red Tape Men Coffee Brown Leather Semiformal Slip-Ons
10058435,Roadster Women Blue Skinny Fit Mid-Rise Mildly Distressed Jeans,Roadster,Women,1299,5,"Blue medium wash 4-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue,Roadster Women Blue Skinny Fit Mid-Rise Mildly Distressed Jeans
10043601,Solemio Men Beige Regular Fit Printed Casual Shirt,Solemio,Men,1395,5,"Beige printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Beige,Solemio Men Beige Regular Fit Printed Casual Shirt
10050841,Kryptic Men White Striped Polo Collar T-shirt,Kryptic,Men,699,5,"White and Navy Blue striped T-shirt, has a polo collar, and short sleeves", White,Kryptic Men White Striped Polo Collar T-shirt
10052739,Fastrack Men Grey Analogue Watch 3124SP02,Fastrack,Men,1676,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Black regular, silicon strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Grey,Fastrack Men Grey Analogue Watch 3124SP02
10039951,berrytree Boys Red Solid Organic Cotton Polo Collar  Sustainable T-shirt,berrytree,Unisex Kids,499,6,"Red solid Sustainable T-shirt, has a polo collar, and long sleeves", Red,berrytree Boys Red Solid Organic Cotton Polo Collar  Sustainable T-shirt
10054543,Veni Vidi Vici Women Maroon Solid Bardot Crop Top,Veni Vidi Vici,Women,468,5,"Maroon solid knitted bardot crop top, has an off-shoulder neck, and long sleeves", Maroon,Veni Vidi Vici Women Maroon Solid Bardot Crop Top
10039949,berrytree Unisex Grey Solid Hooded Sustainable Sweatshirt,berrytree,Unisex Kids,499,6,"Grey solid sustainable sweatshirt, has a hood. long sleeves", Grey,berrytree Unisex Grey Solid Hooded Sustainable Sweatshirt
10054893,Veni Vidi Vici Women Red Solid Cold-Shoulder Fit & Flare Dress,Veni Vidi Vici,Women,756,5,"Red solid knitted fit and flare dress, has a round neck, short cold-shoulder sleeves, and flared hem", Red,Veni Vidi Vici Women Red Solid Cold-Shoulder Fit & Flare Dress
10051681,LA LOFT Women Khaki Solid Shirt Style Crop Top,LA LOFT,Women,721,5,"Khaki solid woven shirt style crop top, has a shirt collar, short sleeves, button closure, ruffle detail and 2 flap pockets", Khaki,LA LOFT Women Khaki Solid Shirt Style Crop Top
1004314,Wishful by W Women Navy Printed Kurta,W,Women,3299,5,"Navy and maroon kurta with print and sequinned detail, has a round neck, three-quarter sleeves, and side slits", Navy,Wishful by W Women Navy Printed Kurta
10051211,Soumya Purple Single Solid Door Curtain,Soumya,Unisex,727,5,Set content: Single Door curtainColour: PurplePattern: Solid DoorLight blocking: RegularFitting: EyeletLining: No, Purple,Soumya Purple Single Solid Door Curtain
10041821,INCOLOR Women Mauve Jewel Queen 19 Lipstick 3.7g,INCOLOR,Women,299,4,"What It Is?:INCOLOR Women Jewel Queen 19 Lipstick 3.7gColour Shade Name:MauveWhat It Does?:Incolor's Jewel Queen Lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. The lipstick glides on easily to deliver an instant pop of colour. It is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.Features:Ultra nourishing lip colour that delivers a full impact colourIt features a rich yet lightweight creme-based formulaProvides a silky smooth finish and a great colour pay offThe ultra comfortable formula, glides on like a dreamAbout The Brand:Established in 2009, INCOLOR is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. The products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency.",,INCOLOR Women Mauve Jewel Queen 19 Lipstick 3.7g
10054855,Veni Vidi Vici Solid Olive Green Ruched Bodycon Dress,Veni Vidi Vici,Women,756,5,"Olive Green solid knitted bodycon dress with tie-up detail, has shoulder straps, sleeveless, and straight hem", Green,Veni Vidi Vici Solid Olive Green Ruched Bodycon Dress
10050245,Park Avenue Men Grey Self Design Super Slim-Fit Single-Breasted Blazer,Park Avenue,Men,2999,5,"Grey self-design super slim-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem.", Grey,Park Avenue Men Grey Self Design Super Slim-Fit Single-Breasted Blazer
10052679,Sonata Sleek Men Grey Analogue watch 7131WL01,Sonata,Men,1999,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Grey,Sonata Sleek Men Grey Analogue watch 7131WL01
10059829,CODE by Lifestyle Men Yellow Slim Fit Solid Formal Shirt,CODE by Lifestyle,Men,749,5,"Yellow solid formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Yellow,CODE by Lifestyle Men Yellow Slim Fit Solid Formal Shirt
